structure,type,seas_adj,date,value
b_serv,nom,cssa,2015-10-01,28062.6154505007
b_serv,nom,cssa,2016-01-01,28161.1616345317
b_serv,nom,cssa,2016-04-01,28502.828738039
b_serv,nom,cssa,2016-07-01,28600.5771750662
b_serv,nom,cssa,2016-10-01,28904.0093530898
b_serv,nom,cssa,2017-01-01,28818.3971170811
b_serv,nom,cssa,2017-04-01,28917.1554282757
b_serv,nom,cssa,2017-07-01,29149.3793094217
b_serv,nom,cssa,2017-10-01,29249.117349151
b_serv,nom,cssa,2018-01-01,29504.5786798343
b_serv,nom,cssa,2018-04-01,29691.8356863407
b_serv,nom,cssa,2018-07-01,30012.6434339663
b_serv,nom,cssa,2018-10-01,30193.5974060987
b_serv,nom,cssa,2019-01-01,30321.0642602222
b_serv,nom,cssa,2019-04-01,30317.3137646461
b_serv,nom,cssa,2019-07-01,30382.3016764706
admin,nom,cssa,1990-01-01,8504.13184456832
admin,nom,cssa,1990-04-01,8820.33428624705
admin,nom,cssa,1990-07-01,9019.68811645978
admin,nom,cssa,1990-10-01,9208.04918233239
admin,nom,cssa,1991-01-01,9359.53032024961
admin,nom,cssa,1991-04-01,9542.42613370428
admin,nom,cssa,1991-07-01,9693.58213872295
admin,nom,cssa,1991-10-01,9868.86490224339
admin,nom,cssa,1992-01-01,10040.6036465598
admin,nom,cssa,1992-04-01,10169.7120447826
admin,nom,cssa,1992-07-01,10171.2981756563
admin,nom,cssa,1992-10-01,10140.9346546609
admin,nom,cssa,1993-01-01,10158.3556769412
admin,nom,cssa,1993-04-01,10259.2546804354
admin,nom,cssa,1993-07-01,10315.0497307354
admin,nom,cssa,1993-10-01,10455.3723492318
admin,nom,cssa,1994-01-01,10576.9332543747
admin,nom,cssa,1994-04-01,10548.5399126047
admin,nom,cssa,1994-07-01,10698.4781244171
admin,nom,cssa,1994-10-01,10720.0678953402
admin,nom,cssa,1995-01-01,10639.0767837189
admin,nom,cssa,1995-04-01,10691.8030782995
admin,nom,cssa,1995-07-01,10685.3533603606
admin,nom,cssa,1995-10-01,10674.9735879026
admin,nom,cssa,1996-01-01,10743.5745589032
admin,nom,cssa,1996-04-01,10769.302441875
admin,nom,cssa,1996-07-01,10749.5011477705
admin,nom,cssa,1996-10-01,10726.7422688902
admin,nom,cssa,1997-01-01,10661.5167541969
admin,nom,cssa,1997-04-01,10625.2477551906
admin,nom,cssa,1997-07-01,10631.9722363231
admin,nom,cssa,1997-10-01,10633.3011872988
admin,nom,cssa,1998-01-01,10607.5300191524
admin,nom,cssa,1998-04-01,10620.8763292816
admin,nom,cssa,1998-07-01,10642.9163611418
admin,nom,cssa,1998-10-01,10607.5856382143
admin,nom,cssa,1999-01-01,10609.1396440988
admin,nom,cssa,1999-04-01,10681.2470367371
admin,nom,cssa,1999-07-01,10756.8488409621
admin,nom,cssa,1999-10-01,10885.2464854016
admin,nom,cssa,2000-01-01,10945.449658863
admin,nom,cssa,2000-04-01,11080.5701477594
admin,nom,cssa,2000-07-01,11193.2706615995
admin,nom,cssa,2000-10-01,11351.9955693706
admin,nom,cssa,2001-01-01,11569.1216262038
admin,nom,cssa,2001-04-01,11595.4041308932
admin,nom,cssa,2001-07-01,11706.5474287783
admin,nom,cssa,2001-10-01,11797.0024393468
admin,nom,cssa,2002-01-01,11938.6406531978
admin,nom,cssa,2002-04-01,12023.278257055
admin,nom,cssa,2002-07-01,12129.2352835152
admin,nom,cssa,2002-10-01,12160.3189156724
admin,nom,cssa,2003-01-01,12245.1290360926
admin,nom,cssa,2003-04-01,12299.9699067979
admin,nom,cssa,2003-07-01,12415.3890761705
admin,nom,cssa,2003-10-01,12466.5466713388
admin,nom,cssa,2004-01-01,12426.7274264928
admin,nom,cssa,2004-04-01,12567.1196107257
admin,nom,cssa,2004-07-01,12576.9907490601
admin,nom,cssa,2004-10-01,12666.0401750579
admin,nom,cssa,2005-01-01,12743.2215268561
admin,nom,cssa,2005-04-01,12793.635090284
admin,nom,cssa,2005-07-01,12765.1025120913
admin,nom,cssa,2005-10-01,12815.8247176362
admin,nom,cssa,2006-01-01,12962.4931903085
admin,nom,cssa,2006-04-01,12934.4180506334
admin,nom,cssa,2006-07-01,13111.9593333973
admin,nom,cssa,2006-10-01,13243.3364838419
admin,nom,cssa,2007-01-01,13359.2476485485
admin,nom,cssa,2007-04-01,13508.363915691
admin,nom,cssa,2007-07-01,13598.246440739
admin,nom,cssa,2007-10-01,13719.4066160064
admin,nom,cssa,2008-01-01,14022.7836847483
admin,nom,cssa,2008-04-01,14229.756232446
admin,nom,cssa,2008-07-01,14362.673348506
admin,nom,cssa,2008-10-01,14544.5061320383
admin,nom,cssa,2009-01-01,14702.408827229
admin,nom,cssa,2009-04-01,14779.9967142737
admin,nom,cssa,2009-07-01,14952.6764839079
admin,nom,cssa,2009-10-01,15074.8959633781
admin,nom,cssa,2010-01-01,15099.9370022191
admin,nom,cssa,2010-04-01,15173.9873471775
admin,nom,cssa,2010-07-01,15304.5170028582
admin,nom,cssa,2010-10-01,15420.0001555984
admin,nom,cssa,2011-01-01,15488.7931029232
admin,nom,cssa,2011-04-01,15678.3348974608
admin,nom,cssa,2011-07-01,15781.3169729186
admin,nom,cssa,2011-10-01,15842.9455119764
admin,nom,cssa,2012-01-01,15925.0736326218
admin,nom,cssa,2012-04-01,16040.245059144
admin,nom,cssa,2012-07-01,16125.4244018823
admin,nom,cssa,2012-10-01,16155.7867066645
admin,nom,cssa,2013-01-01,16259.47538526
admin,nom,cssa,2013-04-01,16351.4843511651
admin,nom,cssa,2013-07-01,16518.0554694832
admin,nom,cssa,2013-10-01,16625.7671275547
admin,nom,cssa,2014-01-01,16697.3916756137
admin,nom,cssa,2014-04-01,16755.5594890331
admin,nom,cssa,2014-07-01,16792.6700996511
admin,nom,cssa,2014-10-01,16879.4813908372
admin,nom,cssa,2015-01-01,16831.1479285426
admin,nom,cssa,2015-04-01,16845.6445912756
admin,nom,cssa,2015-07-01,16866.1801521203
admin,nom,cssa,2015-10-01,16938.8113677583
admin,nom,cssa,2016-01-01,17029.4157420399
admin,nom,cssa,2016-04-01,17117.078991485
admin,nom,cssa,2016-07-01,17146.8899083678
admin,nom,cssa,2016-10-01,17200.5626999285
admin,nom,cssa,2017-01-01,17264.2639348467
admin,nom,cssa,2017-04-01,17322.4135340202
admin,nom,cssa,2017-07-01,17405.8302899006
admin,nom,cssa,2017-10-01,17509.6182745599
admin,nom,cssa,2018-01-01,17508.135841589
admin,nom,cssa,2018-04-01,17557.610629474
admin,nom,cssa,2018-07-01,17533.2750421887
admin,nom,cssa,2018-10-01,17566.4720825983
admin,nom,cssa,2019-01-01,17629.3996209508
admin,nom,cssa,2019-04-01,17659.1366811604
admin,nom,cssa,2019-07-01,17751.4065625257
edu,nom,cssa,1990-01-01,703.940876207806
edu,nom,cssa,1990-04-01,713.435942840543
edu,nom,cssa,1990-07-01,721.15970470695
edu,nom,cssa,1990-10-01,729.766620912212
edu,nom,cssa,1991-01-01,730.381579647583
edu,nom,cssa,1991-04-01,734.247166857026
edu,nom,cssa,1991-07-01,740.050222967156
edu,nom,cssa,1991-10-01,747.970051552762
edu,nom,cssa,1992-01-01,753.639689291213
edu,nom,cssa,1992-04-01,760.957271223844
edu,nom,cssa,1992-07-01,766.347554981283
edu,nom,cssa,1992-10-01,774.837296342895
edu,nom,cssa,1993-01-01,794.696396980946
edu,nom,cssa,1993-04-01,809.716675311689
edu,nom,cssa,1993-07-01,798.747156214378
edu,nom,cssa,1993-10-01,785.726911608048
edu,nom,cssa,1994-01-01,755.505314685656
edu,nom,cssa,1994-04-01,719.85445547731
edu,nom,cssa,1994-07-01,728.052277116415
edu,nom,cssa,1994-10-01,734.313395725612
edu,nom,cssa,1995-01-01,767.893054642859
edu,nom,cssa,1995-04-01,766.522043067248
edu,nom,cssa,1995-07-01,761.297603771544
edu,nom,cssa,1995-10-01,755.330362185588
edu,nom,cssa,1996-01-01,752.501937165986
edu,nom,cssa,1996-04-01,746.235338809703
edu,nom,cssa,1996-07-01,744.148274458298
edu,nom,cssa,1996-10-01,741.527126918447
edu,nom,cssa,1997-01-01,742.614693667255
edu,nom,cssa,1997-04-01,745.298719368839
edu,nom,cssa,1997-07-01,753.443912795999
edu,nom,cssa,1997-10-01,759.307054338658
edu,nom,cssa,1998-01-01,761.990252717527
edu,nom,cssa,1998-04-01,762.429845834666
edu,nom,cssa,1998-07-01,765.071678179941
edu,nom,cssa,1998-10-01,756.334628191574
edu,nom,cssa,1999-01-01,749.648709695091
edu,nom,cssa,1999-04-01,747.00653406677
edu,nom,cssa,1999-07-01,744.979059445797
edu,nom,cssa,1999-10-01,748.598875898119
edu,nom,cssa,2000-01-01,751.60476982853
edu,nom,cssa,2000-04-01,754.518455923875
edu,nom,cssa,2000-07-01,758.292264831003
edu,nom,cssa,2000-10-01,761.188747876275
edu,nom,cssa,2001-01-01,767.560783319663
edu,nom,cssa,2001-04-01,777.433620634785
edu,nom,cssa,2001-07-01,782.966036676533
edu,nom,cssa,2001-10-01,786.854451804263
edu,nom,cssa,2002-01-01,793.547941080456
edu,nom,cssa,2002-04-01,792.081616177116
edu,nom,cssa,2002-07-01,785.815129676996
edu,nom,cssa,2002-10-01,773.903755108137
edu,nom,cssa,2003-01-01,768.728769522997
edu,nom,cssa,2003-04-01,755.025418258512
edu,nom,cssa,2003-07-01,747.41331217826
edu,nom,cssa,2003-10-01,733.700190813644
edu,nom,cssa,2004-01-01,713.012294448157
edu,nom,cssa,2004-04-01,718.674213979401
edu,nom,cssa,2004-07-01,707.182103090421
edu,nom,cssa,2004-10-01,705.82528433329
edu,nom,cssa,2005-01-01,713.76767237762
edu,nom,cssa,2005-04-01,716.419459207772
edu,nom,cssa,2005-07-01,710.068572288067
edu,nom,cssa,2005-10-01,706.221361176061
edu,nom,cssa,2006-01-01,716.59670879998
edu,nom,cssa,2006-04-01,712.2028419859
edu,nom,cssa,2006-07-01,723.516296078833
edu,nom,cssa,2006-10-01,731.452816099784
edu,nom,cssa,2007-01-01,743.841390039078
edu,nom,cssa,2007-04-01,754.624505979847
edu,nom,cssa,2007-07-01,765.924411838371
edu,nom,cssa,2007-10-01,778.56518611079
edu,nom,cssa,2008-01-01,783.973212905657
edu,nom,cssa,2008-04-01,788.413241205412
edu,nom,cssa,2008-07-01,791.669455303378
edu,nom,cssa,2008-10-01,803.656315200749
edu,nom,cssa,2009-01-01,818.099573170368
edu,nom,cssa,2009-04-01,819.597159062272
edu,nom,cssa,2009-07-01,819.622017698438
edu,nom,cssa,2009-10-01,810.784309360886
edu,nom,cssa,2010-01-01,784.973195161641
edu,nom,cssa,2010-04-01,778.002107384368
edu,nom,cssa,2010-07-01,784.814734854752
edu,nom,cssa,2010-10-01,803.405739792535
edu,nom,cssa,2011-01-01,831.561653775609
edu,nom,cssa,2011-04-01,851.288336142378
edu,nom,cssa,2011-07-01,863.40411640759
edu,nom,cssa,2011-10-01,862.752550094595
edu,nom,cssa,2012-01-01,854.33704348709
edu,nom,cssa,2012-04-01,853.358621820324
edu,nom,cssa,2012-07-01,853.306330812364
edu,nom,cssa,2012-10-01,857.321363803528
edu,nom,cssa,2013-01-01,866.04326953739
edu,nom,cssa,2013-04-01,872.240840342306
edu,nom,cssa,2013-07-01,893.122519419515
edu,nom,cssa,2013-10-01,902.22966672252
edu,nom,cssa,2014-01-01,909.050010224968
edu,nom,cssa,2014-04-01,915.244554492554
edu,nom,cssa,2014-07-01,920.903502663243
edu,nom,cssa,2014-10-01,933.261239714967
edu,nom,cssa,2015-01-01,940.099019364311
edu,nom,cssa,2015-04-01,949.08997884808
edu,nom,cssa,2015-07-01,950.318942731052
edu,nom,cssa,2015-10-01,957.095862086652
edu,nom,cssa,2016-01-01,960.286470210557
edu,nom,cssa,2016-04-01,967.532398383156
edu,nom,cssa,2016-07-01,969.571471611683
edu,nom,cssa,2016-10-01,973.081534582702
edu,nom,cssa,2017-01-01,975.111357060371
edu,nom,cssa,2017-04-01,975.325775570537
edu,nom,cssa,2017-07-01,979.612745474218
edu,nom,cssa,2017-10-01,989.632040175433
edu,nom,cssa,2018-01-01,986.886696761567
edu,nom,cssa,2018-04-01,988.480540807014
edu,nom,cssa,2018-07-01,982.632784103675
edu,nom,cssa,2018-10-01,982.088815761485
edu,nom,cssa,2019-01-01,977.704271100686
edu,nom,cssa,2019-04-01,977.055201831701
edu,nom,cssa,2019-07-01,977.689151280632
health,nom,cssa,1990-01-01,4168.23262717352
health,nom,cssa,1990-04-01,4325.62255334174
health,nom,cssa,1990-07-01,4422.70344026897
health,nom,cssa,1990-10-01,4439.58036155881
health,nom,cssa,1991-01-01,4496.70847763645
health,nom,cssa,1991-04-01,4553.65417819928
health,nom,cssa,1991-07-01,4760.0646322941
health,nom,cssa,1991-10-01,4792.33599438129
health,nom,cssa,1992-01-01,4879.91441540248
health,nom,cssa,1992-04-01,4974.79512183352
health,nom,cssa,1992-07-01,4805.66936349464
health,nom,cssa,1992-10-01,4870.30700474592
health,nom,cssa,1993-01-01,4888.73469822067
health,nom,cssa,1993-04-01,4954.9634320049
health,nom,cssa,1993-07-01,4993.67353680753
health,nom,cssa,1993-10-01,5041.96795834955
health,nom,cssa,1994-01-01,5169.15872258919
health,nom,cssa,1994-04-01,5237.05254018388
health,nom,cssa,1994-07-01,5427.36264014368
health,nom,cssa,1994-10-01,5491.12692647388
health,nom,cssa,1995-01-01,5540.64094597427
health,nom,cssa,1995-04-01,5563.1312545498
health,nom,cssa,1995-07-01,5628.11350986497
health,nom,cssa,1995-10-01,5660.26469708175
health,nom,cssa,1996-01-01,5711.27050831132
health,nom,cssa,1996-04-01,5708.47377517129
health,nom,cssa,1996-07-01,5708.03725905719
health,nom,cssa,1996-10-01,5743.50688523639
health,nom,cssa,1997-01-01,5738.59261084964
health,nom,cssa,1997-04-01,5782.03577680001
health,nom,cssa,1997-07-01,5823.70354718628
health,nom,cssa,1997-10-01,5922.5201950236
health,nom,cssa,1998-01-01,6139.25286608308
health,nom,cssa,1998-04-01,6313.10048709397
health,nom,cssa,1998-07-01,6374.95377752795
health,nom,cssa,1998-10-01,6430.72354529203
health,nom,cssa,1999-01-01,6402.33080582816
health,nom,cssa,1999-04-01,6463.40528647942
health,nom,cssa,1999-07-01,6471.27132278856
health,nom,cssa,1999-10-01,6525.27245925985
health,nom,cssa,2000-01-01,6627.14351823903
health,nom,cssa,2000-04-01,6755.26456956346
health,nom,cssa,2000-07-01,6861.9896381534
health,nom,cssa,2000-10-01,6979.79328322144
health,nom,cssa,2001-01-01,7219.16598118861
health,nom,cssa,2001-04-01,7207.3319374449
health,nom,cssa,2001-07-01,7293.25828703215
health,nom,cssa,2001-10-01,7460.88323240011
health,nom,cssa,2002-01-01,7525.20921022855
health,nom,cssa,2002-04-01,7618.98652292596
health,nom,cssa,2002-07-01,7694.60241110363
health,nom,cssa,2002-10-01,7739.59252162103
health,nom,cssa,2003-01-01,7807.20939475042
health,nom,cssa,2003-04-01,7895.59262306817
health,nom,cssa,2003-07-01,8033.33866315815
health,nom,cssa,2003-10-01,8105.17921022091
health,nom,cssa,2004-01-01,8178.3519014642
health,nom,cssa,2004-04-01,8359.90399687887
health,nom,cssa,2004-07-01,8429.81270538421
health,nom,cssa,2004-10-01,8394.92995115457
health,nom,cssa,2005-01-01,8468.82144981565
health,nom,cssa,2005-04-01,8448.2445666033
health,nom,cssa,2005-07-01,8539.10149152448
health,nom,cssa,2005-10-01,8552.25652553856
health,nom,cssa,2006-01-01,8608.50373340499
health,nom,cssa,2006-04-01,8680.37750473811
health,nom,cssa,2006-07-01,8780.46130882227
health,nom,cssa,2006-10-01,8793.11476200784
health,nom,cssa,2007-01-01,8788.08092649992
health,nom,cssa,2007-04-01,8876.90880587992
health,nom,cssa,2007-07-01,8904.4445834618
health,nom,cssa,2007-10-01,9015.96153365202
health,nom,cssa,2008-01-01,9204.75763009506
health,nom,cssa,2008-04-01,9434.02607321676
health,nom,cssa,2008-07-01,9612.61381937891
health,nom,cssa,2008-10-01,9717.76485228375
health,nom,cssa,2009-01-01,9812.96609451126
health,nom,cssa,2009-04-01,9914.24229307768
health,nom,cssa,2009-07-01,10004.1345923486
health,nom,cssa,2009-10-01,10059.1970428854
health,nom,cssa,2010-01-01,10010.0897528566
health,nom,cssa,2010-04-01,10101.4861979489
health,nom,cssa,2010-07-01,10180.9066411591
health,nom,cssa,2010-10-01,10303.3388797153
health,nom,cssa,2011-01-01,10350.6563821281
health,nom,cssa,2011-04-01,10593.2049334077
health,nom,cssa,2011-07-01,10687.9625445167
health,nom,cssa,2011-10-01,10808.056745646
health,nom,cssa,2012-01-01,10975.7901082101
health,nom,cssa,2012-04-01,11111.6928531958
health,nom,cssa,2012-07-01,11226.2219410576
health,nom,cssa,2012-10-01,11347.999137397
health,nom,cssa,2013-01-01,11424.2562108817
health,nom,cssa,2013-04-01,11526.46634528
health,nom,cssa,2013-07-01,11553.3943641215
health,nom,cssa,2013-10-01,11634.6016954526
health,nom,cssa,2014-01-01,11717.6809901085
health,nom,cssa,2014-04-01,11724.1288547302
health,nom,cssa,2014-07-01,11892.6893885998
health,nom,cssa,2014-10-01,12204.1750276166
health,nom,cssa,2015-01-01,12246.3755125215
health,nom,cssa,2015-04-01,12315.3278910021
health,nom,cssa,2015-07-01,12482.1129519399
health,nom,cssa,2015-10-01,12538.489298914
health,nom,cssa,2016-01-01,12763.3343216941
health,nom,cssa,2016-04-01,12819.366442108
health,nom,cssa,2016-07-01,12913.9674970269
health,nom,cssa,2016-10-01,13002.3176591231
health,nom,cssa,2017-01-01,13052.7825387409
health,nom,cssa,2017-04-01,13071.6791879747
health,nom,cssa,2017-07-01,13135.6472202156
health,nom,cssa,2017-10-01,13193.9874005762
health,nom,cssa,2018-01-01,13241.7570356222
health,nom,cssa,2018-04-01,13317.5888220599
health,nom,cssa,2018-07-01,13521.7067313189
health,nom,cssa,2018-10-01,13663.0185099562
health,nom,cssa,2019-01-01,13814.1805746405
health,nom,cssa,2019-04-01,13866.0309694483
health,nom,cssa,2019-07-01,13816.5464054339
entertain,nom,cssa,1990-01-01,2042.02441920647
entertain,nom,cssa,1990-04-01,2108.3196591173
entertain,nom,cssa,1990-07-01,2160.2547898828
entertain,nom,cssa,1990-10-01,2186.42411650727
entertain,nom,cssa,1991-01-01,2192.49303882856
entertain,nom,cssa,1991-04-01,2181.88392004771
entertain,nom,cssa,1991-07-01,2192.35557024782
entertain,nom,cssa,1991-10-01,2180.71587454987
entertain,nom,cssa,1992-01-01,2162.50157858278
entertain,nom,cssa,1992-04-01,2152.65302235499
entertain,nom,cssa,1992-07-01,2108.7024474725
entertain,nom,cssa,1992-10-01,2074.96666200738
entertain,nom,cssa,1993-01-01,2067.48088558969
entertain,nom,cssa,1993-04-01,2071.3376622153
entertain,nom,cssa,1993-07-01,2079.44431598566
entertain,nom,cssa,1993-10-01,2090.53848928806
entertain,nom,cssa,1994-01-01,2074.18988081006
entertain,nom,cssa,1994-04-01,2096.64239607843
entertain,nom,cssa,1994-07-01,2111.04365745808
entertain,nom,cssa,1994-10-01,2129.7868683634
entertain,nom,cssa,1995-01-01,2183.48231496336
entertain,nom,cssa,1995-04-01,2166.17500010437
entertain,nom,cssa,1995-07-01,2153.27957963866
entertain,nom,cssa,1995-10-01,2151.96092429815
entertain,nom,cssa,1996-01-01,2139.77458070579
entertain,nom,cssa,1996-04-01,2127.89304915882
entertain,nom,cssa,1996-07-01,2103.7358010184
entertain,nom,cssa,1996-10-01,2096.39318897924
entertain,nom,cssa,1997-01-01,2075.06818076761
entertain,nom,cssa,1997-04-01,2044.10887963667
entertain,nom,cssa,1997-07-01,2057.1361256887
entertain,nom,cssa,1997-10-01,2062.33336442333
entertain,nom,cssa,1998-01-01,2074.05142188704
entertain,nom,cssa,1998-04-01,2075.53023297826
entertain,nom,cssa,1998-07-01,2082.29843717379
entertain,nom,cssa,1998-10-01,2066.52606078986
entertain,nom,cssa,1999-01-01,2045.72218862909
entertain,nom,cssa,1999-04-01,2043.61120057333
entertain,nom,cssa,1999-07-01,2040.84689844068
entertain,nom,cssa,1999-10-01,2043.12150801288
entertain,nom,cssa,2000-01-01,2053.09392054735
entertain,nom,cssa,2000-04-01,2064.65201052385
entertain,nom,cssa,2000-07-01,2077.71664177012
entertain,nom,cssa,2000-10-01,2098.19373953077
entertain,nom,cssa,2001-01-01,2127.62802891343
entertain,nom,cssa,2001-04-01,2167.15499460886
entertain,nom,cssa,2001-07-01,2202.45816093002
entertain,nom,cssa,2001-10-01,2252.0251856553
entertain,nom,cssa,2002-01-01,2294.81815284392
entertain,nom,cssa,2002-04-01,2365.89075650113
entertain,nom,cssa,2002-07-01,2398.75161723993
entertain,nom,cssa,2002-10-01,2390.37117195299
entertain,nom,cssa,2003-01-01,2387.18142504586
entertain,nom,cssa,2003-04-01,2398.78988854297
entertain,nom,cssa,2003-07-01,2424.05107626931
entertain,nom,cssa,2003-10-01,2444.30656977099
entertain,nom,cssa,2004-01-01,2494.56284944119
entertain,nom,cssa,2004-04-01,2516.47558067074
entertain,nom,cssa,2004-07-01,2540.55836863588
entertain,nom,cssa,2004-10-01,2561.99788610559
entertain,nom,cssa,2005-01-01,2592.90833074853
entertain,nom,cssa,2005-04-01,2619.0925663367
entertain,nom,cssa,2005-07-01,2652.17157672415
entertain,nom,cssa,2005-10-01,2681.67058554745
entertain,nom,cssa,2006-01-01,2699.88277892146
entertain,nom,cssa,2006-04-01,2724.96967533438
entertain,nom,cssa,2006-07-01,2755.01498861501
entertain,nom,cssa,2006-10-01,2788.39384865374
entertain,nom,cssa,2007-01-01,2827.11441348411
entertain,nom,cssa,2007-04-01,2841.50342468325
entertain,nom,cssa,2007-07-01,2864.96253846488
entertain,nom,cssa,2007-10-01,2904.66106734776
entertain,nom,cssa,2008-01-01,2944.20838308823
entertain,nom,cssa,2008-04-01,2981.18293208084
entertain,nom,cssa,2008-07-01,3020.14454401401
entertain,nom,cssa,2008-10-01,3048.14799775733
entertain,nom,cssa,2009-01-01,3078.07440669933
entertain,nom,cssa,2009-04-01,3100.29658575416
entertain,nom,cssa,2009-07-01,3107.53941928157
entertain,nom,cssa,2009-10-01,3083.4452779213
entertain,nom,cssa,2010-01-01,3083.71186726457
entertain,nom,cssa,2010-04-01,3069.82788389074
entertain,nom,cssa,2010-07-01,3079.08673333721
entertain,nom,cssa,2010-10-01,3086.86934829911
entertain,nom,cssa,2011-01-01,3091.11904903402
entertain,nom,cssa,2011-04-01,3114.08799469919
entertain,nom,cssa,2011-07-01,3126.86701906133
entertain,nom,cssa,2011-10-01,3144.5607461558
entertain,nom,cssa,2012-01-01,3151.38294050337
entertain,nom,cssa,2012-04-01,3147.58395844766
